frame,simulation_ms,ui_ms,render_ms,total_ms
132,7.03708,0.148375,2.09967,9.28513
133,8.188,0.150834,1.88929,10.2281
134,7.09337,0.144583,1.89067,9.12862
135,8.20787,0.137333,2.28479,10.63
136,7.21392,0.143834,2.02621,9.38396
137,8.14096,0.143417,2.35558,10.64
138,7.23129,0.157209,1.89333,9.28183
139,7.96158,0.142583,1.87662,9.98079
140,7.52538,0.137875,1.98967,9.65292
141,8.25804,0.143791,1.96396,10.3658
142,7.24408,0.149625,1.94479,9.3385
143,8.02929,0.21275,1.97487,10.2169
144,7.17192,0.146541,1.88383,9.20229
145,8.18746,0.142167,1.86646,10.1961
146,7.12779,0.147875,1.98612,9.26179
147,8.10538,0.144584,2.01958,10.2695
148,7.1755,0.147792,1.95087,9.27417
149,7.96504,0.186125,2.03483,10.186
150,7.06533,0.137,2.22179,9.42413
151,8.25246,0.149459,2.15212,10.554
152,7.23083,0.140333,2.15325,9.52442
153,8.00958,0.191875,1.99208,10.1935
154,7.23304,0.143458,2.31892,9.69542
155,8.16292,0.139167,1.90121,10.2033
156,7.12921,0.137792,1.88721,9.15421
157,7.99554,0.133583,1.86071,9.98983
158,7.07742,0.135417,1.99904,9.21187
159,8.28192,0.149708,1.99887,10.4305
160,7.20958,0.148167,2.06021,9.41796
161,8.10217,0.142292,1.91146,10.1559
162,7.18888,0.1345,1.86979,9.19317
163,7.95808,0.135375,1.86417,9.95763
164,7.59742,0.13975,2.1185,9.85567
165,8.04158,0.142291,1.99313,10.177
166,6.94654,0.154625,2.04363,9.14479
167,7.89467,0.141292,1.88708,9.92304
168,6.996,0.143666,1.88117,9.02083
169,7.91025,0.136709,1.99854,10.0455
170,7.01033,0.148458,2.32975,9.48854
171,7.95321,0.142875,1.96596,10.062
172,7.00508,0.139959,2.00546,9.1505
173,7.95329,0.143125,1.88163,9.97804
174,7.00867,0.132584,1.89317,9.03442
175,8.34933,0.136667,1.99612,10.4821
176,7.16358,0.141292,1.91013,9.215
177,7.86683,0.138292,1.94988,9.955
178,7.10337,0.145459,1.97192,9.22075
179,8.06008,0.1615,2.21963,10.4412
